ID,SITE_ID,SITE_LATITUDE,SITE_LONGITUDE,CITY,COUNTRY,DATE,HOUR,SULPHURDIOXIDE_SO2_COLUMN_NUMBER_DENSITY,SULPHURDIOXIDE_SO2_COLUMN_NUMBER_DENSITY_AMF,SULPHURDIOXIDE_SO2_SLANT_COLUMN_NUMBER_DENSITY,SULPHURDIOXIDE_CLOUD_FRACTION,SULPHURDIOXIDE_SENSOR_AZIMUTH_ANGLE,SULPHURDIOXIDE_SENSOR_ZENITH_ANGLE,SULPHURDIOXIDE_SOLAR_AZIMUTH_ANGLE,SULPHURDIOXIDE_SOLAR_ZENITH_ANGLE,SULPHURDIOXIDE_SO2_COLUMN_NUMBER_DENSITY_15KM,MONTH,CARBONMONOXIDE_CO_COLUMN_NUMBER_DENSITY,CARBONMONOXIDE_H2O_COLUMN_NUMBER_DENSITY,CARBONMONOXIDE_CLOUD_HEIGHT,CARBONMONOXIDE_SENSOR_ALTITUDE,CARBONMONOXIDE_SENSOR_AZIMUTH_ANGLE,CARBONMONOXIDE_SENSOR_ZENITH_ANGLE,CARBONMONOXIDE_SOLAR_AZIMUTH_ANGLE,CARBONMONOXIDE_SOLAR_ZENITH_ANGLE,NITROGENDIOXIDE_NO2_COLUMN_NUMBER_DENSITY,NITROGENDIOXIDE_TROPOSPHERIC_NO2_COLUMN_NUMBER_DENSITY,NITROGENDIOXIDE_STRATOSPHERIC_NO2_COLUMN_NUMBER_DENSITY,NITROGENDIOXIDE_NO2_SLANT_COLUMN_NUMBER_DENSITY,NITROGENDIOXIDE_TROPOPAUSE_PRESSURE,NITROGENDIOXIDE_ABSORBING_AEROSOL_INDEX,NITROGENDIOXIDE_CLOUD_FRACTION,NITROGENDIOXIDE_SENSOR_ALTITUDE,NITROGENDIOXIDE_SENSOR_AZIMUTH_ANGLE,NITROGENDIOXIDE_SENSOR_ZENITH_ANGLE,NITROGENDIOXIDE_SOLAR_AZIMUTH_ANGLE,NITROGENDIOXIDE_SOLAR_ZENITH_ANGLE,FORMALDEHYDE_TROPOSPHERIC_HCHO_COLUMN_NUMBER_DENSITY,FORMALDEHYDE_TROPOSPHERIC_HCHO_COLUMN_NUMBER_DENSITY_AMF,FORMALDEHYDE_HCHO_SLANT_COLUMN_NUMBER_DENSITY,FORMALDEHYDE_CLOUD_FRACTION,FORMALDEHYDE_SOLAR_ZENITH_ANGLE,FORMALDEHYDE_SOLAR_AZIMUTH_ANGLE,FORMALDEHYDE_SENSOR_ZENITH_ANGLE,FORMALDEHYDE_SENSOR_AZIMUTH_ANGLE,UVAEROSOLINDEX_ABSORBING_AEROSOL_INDEX,UVAEROSOLINDEX_SENSOR_ALTITUDE,UVAEROSOLINDEX_SENSOR_AZIMUTH_ANGLE,UVAEROSOLINDEX_SENSOR_ZENITH_ANGLE,UVAEROSOLINDEX_SOLAR_AZIMUTH_ANGLE,UVAEROSOLINDEX_SOLAR_ZENITH_ANGLE,OZONE_O3_COLUMN_NUMBER_DENSITY,OZONE_O3_COLUMN_NUMBER_DENSITY_AMF,OZONE_O3_SLANT_COLUMN_NUMBER_DENSITY,OZONE_O3_EFFECTIVE_TEMPERATURE,OZONE_CLOUD_FRACTION,OZONE_SENSOR_AZIMUTH_ANGLE,OZONE_SENSOR_ZENITH_ANGLE,OZONE_SOLAR_AZIMUTH_ANGLE,OZONE_SOLAR_ZENITH_ANGLE,UVAEROSOLLAYERHEIGHT_AEROSOL_HEIGHT,UVAEROSOLLAYERHEIGHT_AEROSOL_PRESSURE,UVAEROSOLLAYERHEIGHT_AEROSOL_OPTICAL_DEPTH,UVAEROSOLLAYERHEIGHT_SENSOR_ZENITH_ANGLE,UVAEROSOLLAYERHEIGHT_SENSOR_AZIMUTH_ANGLE,UVAEROSOLLAYERHEIGHT_SOLAR_AZIMUTH_ANGLE,UVAEROSOLLAYERHEIGHT_SOLAR_ZENITH_ANGLE,CLOUD_CLOUD_FRACTION,CLOUD_CLOUD_TOP_PRESSURE,CLOUD_CLOUD_TOP_HEIGHT,CLOUD_CLOUD_BASE_PRESSURE,CLOUD_CLOUD_BASE_HEIGHT,CLOUD_CLOUD_OPTICAL_DEPTH,CLOUD_SURFACE_ALBEDO,CLOUD_SENSOR_AZIMUTH_ANGLE,CLOUD_SENSOR_ZENITH_ANGLE,CLOUD_SOLAR_AZIMUTH_ANGLE,CLOUD_SOLAR_ZENITH_ANGLE,PM2_5
id_1d6vk8zxvy,644845d4cc09460029083b6e,-1.30728200000000,36.91427200000000,Nairobi,Kenya,2023-05-09,11,,,,,,,,,,5.0,0.023538146167992480,1619.8634033202390,2517.9187011717610000,829929.9374999624,-95.602386474609380,9.9074048995971700,-52.069629669189460,31.159015655517580,,,,,,,,,,,,,,,,,,,,,-0.5028579983010868,829945.9259159095,-102.03275073196961,10.04907247795268600,-52.124753840110344,31.148045127899298,0.12079123236692987,2.2159624145236100,0.27172020182810847,228.57003572190285,0.6522360436549889,-102.03275073196961,10.04907247795268600,-52.124753840110344,31.148045127899298,,,,,,,,,,,,,,,,,,,6.1706000000000000
id_w6sn07p947,644841fe1319140029aced6e,-1.28372400000000,36.81036400000000,Nairobi,Kenya,2023-05-09,11,,,,,,,,,,5.0,0.027365906164053117,1358.7709960938996,1535.6013183595442000,829921.8125000914,-95.268173217773440,9.3511619567871110,-52.042293548583984,31.079528808593750,9.113191299e-05,5.897758265e-05,3.312983242e-05,0.00014109004327919172,8613.5204606682930,-1.04795383231393010000,0.13104585654681333,829944.9976667801,-102.10138862459111,9.20128504301133200,-52.003494126605865,31.078657343634440,3.518399421434867e-05,1.66839892242860300,-3.981651260413385e-06,0.366519439301,31.082698822021484,-51.997184753417970,9.20128631591796700,-102.10147857666016,-1.047942329560316,829944.9976667801,-102.10138862459111,9.20128504301133200,-52.003494126605865,31.078657343634440,0.12106458484071037,2.2108950791801956,0.27181345870930335,230.20703357472840,0.41221378819737725,-102.10138862459111,9.20128504301133200,-52.003494126605865,31.078657343634440,,,,,,,,,,,,,,,,,,,19.9410000000000000
id_9u8p5n2eyz,644fa58ae5001000290df1e2,-1.28630100000000,36.83076100000000,Nairobi,Kenya,2023-05-09,11,,,,,,,,,,5.0,0.027365906164048864,1358.7709960936884,1535.6013183593054000,829921.8124999624,-95.268173217773440,9.3511619567871110,-52.042293548583980,31.079528808593743,8.750132679e-05,5.897758782e-05,3.312812245e-05,0.00013108142474089712,8613.5391957963170,-0.60166076919895730000,0.24831471302204308,829945.8749996307,-102.08438448185461,9.41117651390676000,-52.028836601302560,31.098796800387860,3.518399729869762e-05,1.66839906868614400,-3.981651609458518e-06,0.36651947143134433,31.082698822021484,-51.997184753417970,9.20128631591796900,-102.10147857666016,-0.6016398697278964,829945.8749996307,-102.08438448185461,9.41117651390676000,-52.028836601302560,31.098796800387860,0.12027511586270923,2.2168814186005803,0.27058457901807975,229.18715689289962,0.5557146572002417,-102.08438448185461,9.41117651390676000,-52.028836601302560,31.098796800387860,,,,,,,,,,,,,,,,,,,19.2900000000000000
id_9ag91zyhkr,6246f308db9c64001e483ffe,-1.23512000000000,36.81215000000000,Nairobi,Kenya,2023-05-10,10,-0.0001217273349566027,1.06016341200760200,-0.000129050855735689,0.24875334686374892,75.16056823730469,28.62784576416015600,-46.176776885986330,27.669660568237305,-1.845333531e-06,5.0,0.027783237026272320,1460.3739023652106,1800.6486109912375000,829711.6250000915,72.714523337135960,29.0011581757370700,-46.115263600818416,27.656644083998952,0.000110040669,7.811083442e-05,3.007115369e-05,0.00018172332453159946,8613.5204933484530,-1.70832328268040200000,0.15144456897916808,829733.6875002757,75.15139925708579,28.73795076732401200,-46.150210611466630,27.662022853520195,9.701531539550949e-05,1.71691244271741230,9.532472476289187e-05,0.24875334686374892,27.669660568237305,-46.176776885986330,28.62784576416015600,75.16056823730469,-1.7083098514740502,829733.6875002757,75.15139925708579,28.73795076732401200,-46.150210611466630,27.662022853520195,0.12359435027867863,2.2981839417071120,0.28917097388186870,237.07480614057180,0.3438715635068229,75.15139925708579,28.73795076732401200,-46.150210611466630,27.662022853520195,,,,,,,,0.4999023228740615,73450.830312330040,2819.3533554433484,80486.072709336150,2026.598326952676200,5.7306830205409900,0.24254102237091668,75.13613128662110,28.9210662841796900,-46.106025695800780,27.649322509765620,33.1245460317460360
id_i2z14au0ky,6246f033b0d23c001ec6440c,-1.23963000000000,36.79376000000000,Nairobi,Kenya,2023-05-10,10,,,,,,,,,,5.0,0.027540158480404560,1481.1297607421204,1677.5134277342990000,829711.6249999624,72.712684631347660,29.1126842498779230,-46.088172912597656,27.649089813232422,,,,,,,,,,,,,,,,,,,,,-1.4348136186598763,829733.6874999440,75.13613891601562,28.92120361328125400,-46.105995178222660,27.649311065673830,0.12372981011866688,2.3055198192594880,0.29036164283750480,238.82804870603857,0.5010883808135648,75.13613891601562,28.92120361328125400,-46.105995178222660,27.649311065673830,,,,,,,,0.4999023079872682,73450.828125008090,2819.3532714846856,80486.070312508860,2026.598266601785800,5.7306828498846650,0.24254101514818954,75.13613128662110,28.9210662841796900,-46.106025695800780,27.649322509765625,30.5474766573296000
id_ois8tb7ex4,644faaeee5001000290df29e,-1.28709400000000,36.82167100000000,Nairobi,Kenya,2023-05-10,10,,,,,,,,,,5.0,0.028829628601673440,1547.7763671876705,2014.3524169924094000,829718.6250000914,72.715690612792970,29.1125144958496060,-46.030498504638670,27.688659667968754,,,,,,,,,,,,,,,,,,,,,-0.6839770134288292,829741.1875000915,75.15185872408195,28.76884276202092700,-46.084994517502786,27.699406577362414,0.12184396595418484,2.3230171288038390,0.28814707812830964,232.20964661947900,0.783180053687771,75.15185872408195,28.76884276202092700,-46.084994517502786,27.699406577362414,,,,,,,,0.803236030413677,68817.619284349870,3315.2854380333874,77793.317409800710,2315.285438033277000,9.9283666917159920,0.21040028573778205,75.16187080375218,28.6481889353057360,-46.114089731618570,27.707762003314514,34.3019999999999900
id_j0u0y3wgtj,644fa673e5001000290df1fa,-1.31108000000000,36.86186500000000,Nairobi,Kenya,2023-05-10,10,,,,,,,,,,5.0,0.021852685138585590,1471.1864013673496,2076.8701171877287000,829726.0000000914,72.727821350097660,28.5282115936279260,-46.114681243896484,27.767702102661133,,,,,,,,,,,,,,,,,,,,,-0.5866448879241547,829748.6249999440,75.16635131835938,28.62816810607910000,-46.061298370361330,27.748697280883790,0.12035090476273679,2.3249537944792134,0.28489121794698700,223.18898010252400,0.8900592923163767,75.16635131835938,28.62816810607910000,-46.061298370361330,27.748697280883790,,,,,,,,0.8915896526867382,63109.838209279770,4094.1924639776020,71150.843141425020,3094.192226893448600,15.6046592959351870,0.21398226184757865,75.16704577575736,28.6195580518476650,-46.063356979011720,27.749291926709724,8.8060000000000010
id_lascn9dhhy,644845d4cc09460029083b6e,-1.30728200000000,36.91427200000000,Nairobi,Kenya,2023-05-10,10,,,,,,,,,,5.0,0.026424572878575074,1358.8371902181882,1830.8755379570982000,829726.0000000914,72.734776089747240,27.9812122198642900,-46.245658603463540,27.804588339005118,,,,,,,,,,,,,,,,,,,,,-0.4177620802794062,829748.6249996307,75.20425440579075,28.17073414918299400,-46.170563099130740,27.780282616247806,0.11988268514269330,2.3189637957141596,0.28273719092027620,226.85116967676950,0.8158666684350739,75.20425440579075,28.17073414918299400,-46.170563099130740,27.780282616247806,,,,,,,,0.7181968658646034,72913.257528030620,2897.4342339365458,81242.790992761990,1947.625212147851500,8.8074008266614140,0.22486304181259145,75.21389219969635,28.0539785477700080,-46.198334369421850,27.788340998474734,7.8737500000000000
id_ls2f73b531,6448449ac15916001e128cdc,-1.33827500000000,36.74178300000000,Nairobi,Kenya,2023-05-10,10,,,,,,,,,,5.0,0.022455716505654165,1634.6401367192930,1462.3942871098607000,829726.0000002757,72.706878662109380,29.6984004974365270,-45.828918457031250,27.688684463500977,,,,,,,,,,,,,,,,,,,,,-1.5974081497333386,829748.6249998611,75.09406632972583,29.49748505579123800,-45.850431332866854,27.688550049624130,0.12326065310768772,2.3243757711296160,0.29181819857374786,237.18505895023398,0.5498632812300719,75.09406632972583,29.49748505579123800,-45.850431332866854,27.688550049624130,,,,,,,,0.4977278452939585,69671.972684665070,3251.8089920254333,78367.313113102540,2251.808938689412600,8.9747963277408900,0.22497065187681510,75.10378772212482,29.3805123742742860,-45.878995357876360,27.696652329121644,3.9022222222222220
id_87mqu34twp,644fa58ae5001000290df1e2,-1.28630100000000,36.83076100000000,Nairobi,Kenya,2023-05-10,10,,,,,,,,,,5.0,0.025668827682178800,1362.3617431060243,1061.3495477974711000,829718.6250000915,72.723911910155900,28.6098695329921570,-46.152512280726704,27.722645514206675,,,,,,,,,,,,,,,,,,,,,-0.3764770627020114,829741.1874996307,75.16356658935547,28.62802886962890600,-46.118949890136726,27.709157943725582,0.12208358943456940,2.3220443725575604,0.28863108158098727,233.19273376454467,0.8073028922077401,75.16356658935547,28.62802886962890600,-46.118949890136726,27.709157943725582,,,,,,,,0.8067486882209413,68876.226562496890,3308.2587890623500,77869.398437496480,2308.258789062395400,9.8448123931880300,0.21232146024703016,75.16355895996094,28.6278915405273440,-46.118984222412110,27.709167480468750,30.5260000000000000
id_25nj2qz2x8,62fe1f3d365de1001e86eb55,-1.22429200000000,36.80500500000000,Nairobi,Kenya,2023-05-10,10,,,,,,,,,,5.0,0.028066087823098763,1436.2219927018696,1943.9310408650895000,829711.6250000915,72.716662890000720,28.8713826591964000,-46.146786862264460,27.665434376963713,,,,,,,,,,,,,,,,,,,,,-1.4348136186601312,829733.6875000914,75.13613891601562,28.92120361328125400,-46.105995178222656,27.649311065673828,0.12372981011868886,2.3055198192598976,0.29036164283755640,238.82804870608098,0.5010883808136538,75.13613891601562,28.92120361328125400,-46.105995178222656,27.649311065673828,,,,,,,,0.4999023195246137,73450.829820194470,2819.3533365531043,80486.072170063010,2026.598313374053000,5.7306829821442420,0.24254102074584222,75.13613128662110,28.9210662841796900,-46.106025695800780,27.649322509765630,33.5700952380952340
id_dko04vqwwc,644fa673e5001000290df1fa,-1.31108000000000,36.86186500000000,Nairobi,Kenya,2023-05-11,10,,,,,,,,,,5.0,0.027185298502433123,1129.2631835932475,673.4289550778253000,829502.3749996308,71.137962341308600,53.4628829956054700,-38.780086517333984,24.839345932006836,,,,,,,,,,,,,,,,,,,,,-1.2993085384368308,829535.3124999624,72.82150268554688,53.55290222167969000,-38.646045684814450,24.823131561279293,0.12216334044932765,2.8053431510924023,0.34881663322447150,231.89500427245042,0.6105057597160063,72.82150268554688,53.55290222167969000,-38.646045684814450,24.823131561279293,,,,,,,,0.6120599508285245,67822.359374996930,3467.7895507810930,76545.054687496540,2467.789550781138000,11.2927780151362070,0.22901371121405517,72.82149505615234,53.5527343750000000,-38.646133422851560,24.823148727416990,9.5720000000000000
id_gi6sfshggp,6246f033b0d23c001ec6440c,-1.23963000000000,36.79376000000000,Nairobi,Kenya,2023-05-11,10,,,,,,,,,,5.0,0.027473721653221180,1043.1668701171170,496.4172058105134000,829489.6874999440,71.069892883300780,54.1543807983398440,-38.519618988037110,24.702747344970703,,,,,,,,,,,,,,,,,,,,,-1.554662585258655,829522.1875000914,72.77712249755860,53.89656829833984000,-38.572162628173830,24.710338592529297,0.12345924973489214,2.8164546489718676,0.35405230522159660,235.08830261233058,0.6345403194428189,72.77712249755860,53.89656829833984000,-38.572162628173830,24.710338592529297,,,,,,,,0.6361151337624297,66076.226562507280,3732.0429687504110,74048.289062508150,2732.042968750301000,9.6697683334361240,0.26191225647929217,72.77711486816406,53.8963966369628900,-38.572250366210940,24.710355758666992,33.3766806722689100
id_mqunmujqq2,6448449ac15916001e128cdc,-1.33827500000000,36.74178300000000,Nairobi,Kenya,2023-05-11,10,,,,,,,,,,5.0,0.028527288476541655,1016.1351858115429,408.4324597493306300,829497.3379702210,71.078141350953740,54.1541875880148800,-38.453992430962550,24.755426308410170,,,,,,,,,,,,,,,,,,,,,-1.576292753218903,829529.1874996308,72.75345611572266,54.24085235595703000,-38.334674835205080,24.725904464721683,0.12121400237078041,2.8316526412951270,0.34908720850928987,227.24336242665670,0.5416909456250641,72.75345611572266,54.24085235595703000,-38.334674835205080,24.725904464721683,,,,,,,,0.5431275367737415,65001.765625007160,3874.0021972660516,72805.429687508020,2874.002197265941500,9.0982666015635020,0.27990925312045317,72.75344848632814,54.2406806945800800,-38.334762573242190,24.725921630859375,7.3909523809523810
id_cl6yzry82k,644fa58ae5001000290df1e2,-1.28630100000000,36.83076100000000,Nairobi,Kenya,2023-05-11,10,,,,,,,,,,5.0,0.028709704056385340,1020.1068115235498,336.7689208984745600,829495.8750000914,71.076599121093750,54.1542320251464840,-38.466156005859375,24.745628356933590,,,,,,,,,,,,,,,,,,,,,-1.1974279247630812,829529.1874996308,72.79329648119243,53.79267221344898000,-38.573320180046090,24.761378802642560,0.12243744657961478,2.8168692684244627,0.35113276317057096,232.36597149484112,0.655778766449235,72.79329648119243,53.79267221344898000,-38.573320180046090,24.761378802642560,,,,,,,,0.6596970144532313,67327.336657490930,3561.5960616297240,75730.514248929150,2561.596061629769300,11.2652303618681340,0.21533799565274250,72.79454556787957,53.7783457402836800,-38.580869752995600,24.762517052669594,16.1833333333333300
id_ogr2bpayl9,644faaeee5001000290df29e,-1.28709400000000,36.82167100000000,Nairobi,Kenya,2023-05-11,10,,,,,,,,,,5.0,0.028709704056385340,1020.1068115235498,336.7689208984745600,829495.8750000914,71.076599121093750,54.1542320251464840,-38.466156005859375,24.745628356933590,,,,,,,,,,,,,,,,,,,,,-1.2716318368911168,829529.1874999624,72.78407287597656,53.89617538452148400,-38.518772125244140,24.753183364868168,0.12250700592994135,2.8200321197508487,0.35176774859426810,234.21549987791910,0.638896107673616,72.78407287597656,53.89617538452148400,-38.518772125244140,24.753183364868168,,,,,,,,0.6404774188996066,67349.164062507420,3557.4438476566420,75780.257812508350,2557.443847656531500,11.1795330047619730,0.20897690951826490,72.78405761718750,53.8960075378418000,-38.518859863281250,24.753200531005860,28.9237500000000000
id_nelkog147z,6448483a87020e00297bee3b,-1.24339600000000,36.88648700000000,Nairobi,Kenya,2023-05-11,10,,,,,,,,,,5.0,0.029227102175364665,1224.0546875004065,947.2583618167209000,829495.8750002756,71.131347656250000,53.4630775451660160,-38.833824157714850,24.796586990356445,,,,,,,,,,,,,,,,,,,,,-0.9567374534939007,829528.0718923364,72.81362171963240,53.55292380718585600,-38.707855829319406,24.773863886761816,0.12217934233617363,2.8120719611357647,0.34969769200518735,228.86093928317106,0.7242474503419439,72.81362171963240,53.55292380718585600,-38.707855829319406,24.773863886761816,,,,,,,,0.7211274460702488,67278.098922349320,3568.7898622924467,75657.367114046920,2568.789855745654000,11.7030988059371420,0.23029081831842457,72.81378441455256,53.5527456846893800,-38.706607245657146,24.774946982875214,9.9830000000000000
id_7wzbkmq6qw,6246f308db9c64001e483ffe,-1.23512000000000,36.81215000000000,Nairobi,Kenya,2023-05-11,10,,,,,,,,,,5.0,0.027473721653221792,1043.1668701171402,496.4172058105243700,829489.6874999624,71.069892883300780,54.1543807983398440,-38.519618988037110,24.702747344970703,,,,,,,,,,,,,,,,,,,,,-1.554662585258655,829522.1875000914,72.77712249755860,53.89656829833984000,-38.572162628173830,24.710338592529297,0.12345924973489214,2.8164546489718676,0.35405230522159660,235.08830261233058,0.6345403194428189,72.77712249755860,53.89656829833984000,-38.572162628173830,24.710338592529297,,,,,,,,0.6361151337624297,66076.226562507280,3732.0429687504110,74048.289062508150,2732.042968750301000,9.6697683334361240,0.26191225647929217,72.77711486816406,53.8963966369628900,-38.572250366210940,24.710355758666992,33.4932486631016000
id_6yf8saf9ke,62fe1f3d365de1001e86eb55,-1.22429200000000,36.80500500000000,Nairobi,Kenya,2023-05-11,10,,,,,,,,,,5.0,0.027473721653221792,1043.1668701171402,496.4172058105243700,829489.6874999624,71.069892883300780,54.1543807983398440,-38.519618988037110,24.702747344970703,,,,,,,,,,,,,,,,,,,,,-1.5543882382706875,829522.1622054726,72.77712064124779,53.89656820786597500,-38.572177691537796,24.710326650512530,0.12345823373173301,2.8164591354135360,0.35404994865416590,235.08608004983860,0.6345928545876144,72.77712064124779,53.89656820786597500,-38.572177691537796,24.710326650512530,,,,,,,,0.6361151337623308,66076.226562497000,3732.0429687498310,74048.289062496650,2732.042968749876300,9.6697683334346200,0.26191225647925140,72.77711486816406,53.8963966369628900,-38.572250366210940,24.710355758666996,31.9061388888888900
id_eu1b5218ii,644845d4cc09460029083b6e,-1.30728200000000,36.91427200000000,Nairobi,Kenya,2023-05-11,10,,,,,,,,,,5.0,0.027185298502443990,1129.2631835936988,673.4289550780945000,829502.3749999624,71.137962341308600,53.4628829956054700,-38.780086517333984,24.839345932006832,,,,,,,,,,,,,,,,,,,,,-1.2993085384363114,829535.3124996308,72.82150268554688,53.55290222167969000,-38.646045684814450,24.823131561279297,0.12216334044927883,2.8053431510912810,0.34881663322433210,231.89500427235774,0.6105057597157623,72.82150268554688,53.55290222167969000,-38.646045684814450,24.823131561279297,,,,,,,,0.6120599508284158,67822.359374984880,3467.7895507804770,76545.054687482930,2467.789550780699800,11.2927780151342020,0.22901371121401450,72.82149505615234,53.5527343750000100,-38.646133422851560,24.823148727416992,5.3078125000000000
id_2f4i7rledf,644faaeee5001000290df29e,-1.28709400000000,36.82167100000000,Nairobi,Kenya,2023-05-12,11,,,,,,,,,,5.0,,,,,,,,,6.23678352e-05,2.841732203e-05,3.395050953e-05,0.00016268392209896023,8613.5391176677680,0.78489077091222200000,0.21941758692266,830149.3750000546,-97.45375061035156,65.73812103271484000,-59.710647583007810,40.622196197509760,0.00015224204980769264,1.34271264076241730,0.00013442321505864103,0.4577882885933223,40.622196197509760,-59.710647583007810,65.73812103271484000,-97.45375061035156,0.7849025726318876,830149.3750000546,-97.45375061035156,65.73812103271484000,-59.710647583007810,40.622196197509760,0.11831304430962386,3.6001417636873705,0.42702609300616210,225.83972167970234,0.45890390872958337,-97.45375061035156,65.73812103271484000,-59.710647583007810,40.622196197509760,,,,,,,,0.4579888880253343,73730.648437508120,2779.1801757815560,82163.882812509050,1825.857055664263500,10.2259063720714390,0.21946883201601539,-97.45375823974610,65.7382659912109400,-59.710689544677740,40.622238159179690,9.6245000000000000
id_e84u4by27j,6448449ac15916001e128cdc,-1.33827500000000,36.74178300000000,Nairobi,Kenya,2023-05-12,11,,,,,,,,,,5.0,0.025229707360269298,966.2747192383448,1021.4558715820984000,830096.8750000546,-95.865249633789060,65.3809738159179700,-59.573951721191406,40.520668029785156,5.848989167e-05,2.455662616e-05,3.393326551e-05,0.00015742737741668224,8613.4770008021170,0.32536739110932180000,0.14971381425850883,830157.9374996306,-97.47942352294922,65.52910614013672000,-59.611057281494140,40.587863922119140,0.00015510783123311205,1.62423312663959700,0.00018191814888260613,0.3536733090875959,40.587863922119140,-59.611057281494140,65.52910614013672000,-97.47942352294922,0.3253642320631487,830157.9374996306,-97.47942352294922,65.52910614013672000,-59.611057281494140,40.587863922119140,0.11849241703743431,3.5858008861525790,0.42645296454410650,224.72201538075940,0.3556899130342808,-97.47942352294922,65.52910614013672000,-59.611057281494140,40.587863922119140,,,,,,,,0.35571134090427503,76265.843750008400,2485.3159179690238,81924.796875009020,1786.440307617384200,14.3495063781754090,0.24763533473017560,-97.47943115234375,65.5292510986328100,-59.611099243164070,40.587905883789060,4.3700000000000000
id_lrahcl90h6,644841fe1319140029aced6e,-1.28372400000000,36.81036400000000,Nairobi,Kenya,2023-05-12,11,,,,,,,,,,5.0,0.025290117885276714,997.4434073944082,687.6031214818319000,830088.3524625192,-95.855201721191400,65.3808288574218800,-59.617877960205080,40.489391326904300,6.23678352e-05,2.841732203e-05,3.395050953e-05,0.00016268392209896747,8613.5391176681510,0.78489077091225690000,0.21941758692266974,830149.3750000914,-97.45375061035156,65.73812103271484000,-59.710647583007810,40.622196197509766,0.0001522420498076994,1.34271264076247700,0.000134423215058647,0.45778828859334264,40.622196197509766,-59.710647583007810,65.73812103271484000,-97.45375061035156,0.7849025726319224,830149.3750000914,-97.45375061035156,65.73812103271484000,-59.710647583007810,40.622196197509766,0.11831304430962912,3.6001417636875304,0.42702609300618105,225.83972167971237,0.45890390872960374,-97.45375061035156,65.73812103271484000,-59.710647583007810,40.622196197509766,,,,,,,,0.4579888880253343,73730.648437508120,2779.1801757815560,82163.882812509050,1825.857055664263500,10.2259063720714390,0.21946883201601539,-97.45375823974610,65.7382659912109400,-59.710689544677740,40.622238159179690,8.1697619047619060
id_6ugk55l8yy,6448483a87020e00297bee3b,-1.24339600000000,36.88648700000000,Nairobi,Kenya,2023-05-12,11,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6785280704495271,830140.4999996306,-97.42779541015626,65.94818115234375000,-59.810653686523440,40.657573699951170,0.11821929365391239,3.6267457008345680,0.42826867103557603,226.30859374989930,0.504582285880818,-97.42779541015626,65.94818115234375000,-59.810653686523440,40.657573699951170,,,,,,,,0.5037551068416259,73910.333181915510,2730.2765745676325,83009.650962403980,1730.276586392658800,9.0852413354381230,0.24942876605336686,-97.42881258049322,65.9483475432611100,-59.806463114816694,40.660634796167670,12.8130000000000000
id_eu6grtzcbm,62fe1f3d365de1001e86eb55,-1.22429200000000,36.80500500000000,Nairobi,Kenya,2023-05-12,11,,,,,,,,,,5.0,0.026300437059576447,958.3915764605022,0.9999999738082035,830079.3532587299,-95.844810485839840,65.3809661865234400,-59.661903381347660,40.458274841308600,,,,,,,,,,,,,,,,,,,,,0.7782148122788333,830140.5000000914,-97.44339752197266,65.73790740966797000,-59.754425048828130,40.591026306152340,0.12024702131749523,3.6266403198246180,0.43720081448559805,234.89282226565086,0.49467453360563,-97.44339752197266,65.73790740966797000,-59.754425048828130,40.591026306152340,,,,,,,,0.4931238591670767,73275.429687496680,2841.3623046873713,82059.953124996290,1841.362304687416600,9.9068355560298240,0.25791314244269160,-97.44340515136719,65.7380447387695300,-59.754467010498050,40.591068267822266,15.7322880116959070
id_gbdl2yzy7v,644fa673e5001000290df1fa,-1.31108000000000,36.86186500000000,Nairobi,Kenya,2023-05-12,11,,,,,,,,,,5.0,,,,,,,,,5.730861812e-05,2.333197335e-05,3.397664841e-05,0.0001563137484481661,8613.5506563165550,0.47932776808741860000,0.15803897380829895,830157.9375000546,-97.46395874023438,65.73829650878906000,-59.666919708251950,40.653404235839844,2.8315221811682976e-07,1.57072925567637280,-6.953165575396726e-05,0.40843445062640016,40.653404235839844,-59.666919708251950,65.73829650878906000,-97.46395874023438,0.4793159365654307,830157.9375000546,-97.46395874023438,65.73829650878906000,-59.666919708251950,40.653404235839844,0.11786428838969051,3.6018486022951586,0.42560803890231070,221.11074829103015,0.40992343425753425,-97.46395874023438,65.73829650878906000,-59.666919708251950,40.653404235839844,,,,,,,,0.4099331796169095,76435.867187496540,2456.5947265623886,83473.828124996220,1681.018310546798800,12.2793378829950500,0.22520652413367204,-97.46396636962892,65.7384414672851600,-59.666961669921870,40.653446197509766,9.3461363636363630
id_9seqm7ajui,644845d4cc09460029083b6e,-1.30728200000000,36.91427200000000,Nairobi,Kenya,2023-05-12,11,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,0.0001785498898243649,1.49445331096658980,0.00019689275359270524,0.4737521409988715,40.719867706298830,-59.723312377929695,65.94857788085938000,-97.44849395751953,0.8241063356400078,830157.9375000546,-97.44849395751953,65.94857788085938000,-59.723312377929695,40.719867706298830,0.11801043897867979,3.6452958583834185,0.42969867587092364,224.42376708985850,0.47521150112155225,-97.44849395751953,65.94857788085938000,-59.723312377929695,40.719867706298830,,,,,,,,0.47299388051022473,73662.773437483570,2806.8693847649993,81808.984374981770,1873.613525390207300,7.8584151267987860,0.27539378404611170,-97.44850158691406,65.9487228393554700,-59.723354339599610,40.719913482666020,4.0814583333333330
